Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BHARTIARTL,COALINDIA,DRREDDY,HDFC,HDFCBANK,HEROMOTOCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,KOTAKBANK,LT,M&M,MARUTI,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TATAMOTORS,TATAMTRDVR,TATASTEEL,TCS,WIPRO,YESBANK
2014-06-20,228.843353,552.085938,363.546204,1997.037842,330.643005,296.17691,2365.33667,904.419983,805.351135,2256.657715,586.263733,240.119644,545.139893,723.122314,208.307129,463.252899,1005.772217,528.72821,2307.516113,235.394272,122.849251,489.334991,249.282684,622.95636,430.185089,314.2836,450.98056,2149.977539,239.436081,93.771591
2014-06-23,232.932465,557.882935,366.602295,2014.761475,333.184143,297.288177,2371.882324,904.419983,803.297485,2310.477539,580.247437,242.60083,558.169739,704.682556,194.757523,445.507263,1009.922119,536.414368,2315.836426,246.298889,122.477119,489.735718,251.287109,624.782349,428.905151,307.834229,457.227936,2129.525879,237.203995,95.382523
2014-06-24,234.706055,563.631348,374.641479,2039.234009,333.233032,300.123871,2386.18457,929.866089,810.534302,2334.924561,580.2005,246.952362,561.513306,700.156616,198.69516,437.916199,1020.06311,540.442688,2350.871094,249.736038,123.174873,499.613464,256.904358,619.452393,435.404327,309.471375,461.957184,2166.714355,237.181717,96.638351
2014-06-25,233.770004,570.792419,372.539215,2092.817139,328.737183,304.79895,2404.123291,930.895203,805.888977,2364.162842,587.062805,243.733795,566.725281,700.701843,195.997528,439.93222,1007.970825,541.924438,2410.965332,246.185654,123.081856,495.440796,260.019592,624.436951,436.635498,287.146576,460.612091,2171.980225,235.88707,93.866867
2014-06-26,231.158875,569.915527,374.982147,2098.373047,330.985107,297.824677,2428.801025,913.962341,794.740234,2368.102783,580.247437,240.891937,560.283997,695.598328,196.121231,430.723389,1021.345642,543.42926,2420.94043,231.674835,123.267899,477.123444,256.517914,627.151184,431.268921,280.449127,456.230713,2171.509521,239.123611,92.775597
2014-06-27,228.104355,568.551514,371.926086,2119.999268,324.094666,292.881378,2475.683838,913.213989,797.429749,2349.297363,579.965393,237.716827,561.414978,702.697021,198.353775,432.067383,1017.681396,534.261353,2384.154297,231.646103,127.128746,477.642059,254.706696,652.073364,425.655579,296.374176,450.763824,2255.195557,248.312775,92.36853
2014-06-30,239.928329,577.46637,374.008881,2124.2229,329.274689,295.295532,2535.802979,926.77887,803.248535,2352.655518,582.362549,243.493057,561.660828,708.040466,201.485809,440.604187,1039.209473,531.506409,2372.962646,238.775589,129.454575,478.420013,259.454529,677.341064,424.572693,292.752563,458.399078,2274.989258,247.903397,93.866867
2014-07-01,240.519531,568.60022,373.794739,2139.421143,327.808655,294.950653,2530.663818,918.359497,804.9599,2364.834717,590.588013,246.797546,566.233521,702.654358,201.641174,440.454834,1053.710938,552.921326,2515.53418,237.901474,129.919708,475.261047,258.961853,670.580017,444.070221,300.78952,469.722748,2247.67334,245.03746,96.378532
2014-07-02,266.926422,569.720642,375.050293,2159.348633,330.838531,301.580048,2572.455811,943.290833,820.802856,2394.743896,592.656128,249.2948,572.625549,701.945068,204.028107,444.661041,1071.272339,564.311707,2572.075928,240.466156,130.989609,480.070221,260.922852,684.941101,448.05835,303.27002,471.718933,2253.926758,246.402191,98.361877
2014-07-03,266.433777,565.920959,374.690186,2153.625244,329.714508,303.725983,2557.280762,953.821594,818.749207,2376.571533,586.310852,249.200363,563.480042,700.255249,205.423447,442.968597,1070.292236,572.275757,2559.327393,235.675735,130.477921,474.8367,260.038971,697.180054,461.647888,307.238892,467.944153,2273.390625,252.748199,97.348549
2014-07-04,271.114075,573.082031,376.558838,2156.721191,330.838531,302.001556,2597.279297,971.091187,837.477112,2370.422363,586.921814,251.046158,559.743286,706.448364,206.695068,441.048767,1064.126831,569.104004,2571.930176,237.761139,133.966599,486.553223,260.724823,699.351501,461.303528,310.215546,465.471588,2265.915283,249.06337,96.525757
2014-07-07,276.287079,577.7099,374.213226,2158.082031,336.800415,303.879272,2647.992188,978.932251,821.536316,2399.378662,588.660889,249.071945,547.008362,729.262146,207.501556,435.663147,1068.459839,573.734253,2569.448486,233.957199,135.455139,483.936462,259.121277,710.504822,471.446442,310.910095,465.167419,2335.214844,253.703506,93.979462
2014-07-08,254.314194,575.322876,367.565826,2100.4729,331.962494,288.819427,2603.484863,983.646362,811.854614,2362.804443,588.566833,242.471481,543.320618,727.091736,208.245728,434.740601,1022.014343,561.533569,2520.546143,224.06694,127.966057,469.202423,248.910782,715.390503,461.253754,305.105621,445.384338,2303.432129,250.496338,91.069397
2014-07-09,260.915863,576.930481,364.869843,2035.029419,332.353394,280.235687,2580.795166,975.564941,812.05011,2328.202881,590.305969,240.874939,534.371887,720.657715,211.718246,430.551788,1009.372253,547.249268,2452.374512,228.039963,126.803139,471.512726,249.374466,712.133423,451.879547,303.407288,448.85495,2254.161621,247.061798,88.947472
2014-07-10,266.28595,570.841125,362.027924,2018.704102,327.075623,284.450928,2571.437744,984.416016,806.769165,2235.366455,594.019287,238.755371,528.274841,718.171387,212.400085,432.421783,1010.966309,539.377808,2465.123291,227.701843,128.338181,470.640472,246.11908,715.538635,447.874176,298.861664,452.846558,2207.710449,247.835129,91.710297
2014-07-11,245.593979,554.375488,353.511749,2004.161133,327.808655,277.783203,2640.802734,953.227295,794.251343,2234.632324,602.479675,232.704407,527.340637,725.346924,214.601944,428.232941,961.552612,538.660156,2438.02002,223.137115,123.407448,455.930023,233.918671,731.824463,440.605133,295.315094,434.668091,2254.819824,251.360718,88.33255
2014-07-14,249.042648,574.299866,359.468201,1995.951172,324.534485,275.330719,2629.67334,946.492432,798.456543,2250.694092,586.592773,230.764191,527.63562,703.79895,214.013107,426.337982,976.338318,540.257568,2443.518799,226.715378,124.802956,453.501831,233.005798,728.073853,451.236847,300.709869,455.491302,2279.925537,245.856277,90.757599
2014-07-15,259.2901,567.96698,369.356628,2025.365601,326.538086,279.31604,2578.07666,940.382874,808.529541,2211.13623,581.751587,239.218948,530.536621,703.460388,212.338715,434.541138,997.591309,554.287231,2453.250488,232.463531,125.826309,458.381744,243.061737,729.110168,457.962097,311.199768,466.392151,2256.888428,244.400574,92.177994
2014-07-16,276.976776,564.897888,382.544434,2008.101563,328.639374,279.929138,2585.54541,938.939758,817.184387,2233.852051,585.135742,250.462692,531.618347,704.322327,213.206589,440.949036,1012.825806,564.936707,2508.186523,234.49231,126.989204,466.326324,248.563034,733.995911,465.182159,322.68866,480.970947,2257.969482,243.581726,93.771591
2014-07-17,281.410828,565.044067,380.53952,1962.549438,328.883728,287.938049,2583.739258,936.582336,813.028137,2243.443359,587.955872,248.685806,528.569885,707.353882,213.516373,456.183411,1018.899719,559.373108,2492.080322,233.055237,129.082428,463.167358,250.929718,731.676331,469.681335,323.388,495.328461,2238.928711,244.673492,94.559738
2014-07-18,283.529236,566.456787,388.539825,1952.885254,328.590546,287.66983,2581.688477,943.894653,814.103882,2302.320801,584.712708,253.578354,532.995117,709.513062,213.423355,466.306396,1029.681885,558.781189,2456.315674,231.280075,127.59391,460.503448,247.432816,731.626953,469.97821,320.340942,498.076202,2296.803711,249.154404,95.902184
2014-07-21,283.036591,578.635498,393.814972,1943.925171,329.421326,290.083984,2593.257813,972.758545,809.800842,2308.883057,589.694946,254.505463,550.25354,699.316528,216.462372,468.42572,1019.907288,560.79364,2470.232422,229.110107,126.942688,470.239655,243.733093,734.242615,469.137543,314.746307,498.12085,2317.160889,252.583282,96.560402
2014-07-22,280.819611,587.258057,392.734589,1945.37915,345.254669,296.56012,2654.763672,1001.285583,821.389709,2313.839355,594.630249,254.608398,548.385193,705.56543,218.199097,472.016144,1010.50824,557.952576,2445.41626,230.378128,126.291473,486.011047,243.815186,739.819214,480.066101,319.791473,498.164551,2379.925293,258.977814,94.585724
2014-07-23,275.892914,586.088989,389.532562,1974.230469,346.232025,294.337524,2669.11499,996.522766,817.477844,2343.208984,594.583252,258.487854,546.713318,729.970581,218.539566,465.433746,1010.654846,564.865723,2422.351807,228.293549,126.570557,487.071869,245.389755,735.525757,478.483765,312.148865,491.828125,2432.44043,263.820038,92.957466
2014-07-24,271.754547,602.505859,388.656586,1976.529419,346.476379,295.103943,2646.270264,996.234192,823.639038,2327.835938,603.795837,258.393463,542.730652,736.785645,220.927444,468.101624,1015.574219,568.51178,2432.618652,228.180313,125.268097,490.702332,246.882217,737.993286,480.264038,312.198792,502.5513,2439.634277,267.272186,94.325897
2014-07-25,264.315277,620.627747,386.554352,1973.245605,346.622986,288.321259,2680.73291,1024.039795,817.08667,2363.309082,622.314819,253.354599,539.780518,731.137756,221.45488,470.619904,1011.570862,571.257996,2439.382324,225.926682,125.221596,481.744049,241.612747,769.183044,456.824554,294.31604,493.777771,2449.41333,255.015961,93.347214
2014-07-28,262.196838,618.192078,385.123627,1954.761719,346.329742,279.27771,2701.088379,1026.086304,811.463379,2324.990723,645.299072,249.166367,541.845581,734.201538,221.206497,468.226257,1004.489563,568.559082,2437.241211,222.742325,123.686562,473.988037,240.554977,779.448059,448.171051,283.076904,485.269348,2438.814209,257.21698,92.90551
2014-07-30,259.585693,625.742737,391.255249,1952.510132,364.557648,281.385315,2755.321289,1043.645386,820.265076,2387.539551,651.174438,255.697922,552.662842,734.561951,222.446487,486.028809,930.991943,577.247864,2483.467529,224.714447,125.361145,474.082336,238.690628,780.188232,446.390778,295.964447,482.920624,2443.288818,255.039169,93.840881
2014-07-31,257.854828,612.979553,381.376526,1949.882813,364.166687,282.764801,2740.823242,1026.952393,815.277466,2382.674805,644.406067,252.85701,551.040161,734.048889,220.896729,475.556732,918.588135,570.050659,2456.80249,222.79895,123.500496,474.318085,235.676758,780.435059,441.989594,293.916443,490.454224,2428.074463,251.911407,93.719627
2014-08-01,256.272247,609.131042,377.142792,1930.695557,370.959381,275.484009,2691.032471,1000.108276,797.282959,2385.290527,652.255493,253.440475,541.452209,728.52063,216.896805,461.344635,898.956299,554.803833,2517.626221,217.67041,120.709511,461.328552,235.64296,758.918091,434.670532,301.009583,486.731659,2370.747559,248.297119,92.879517
2014-08-04,262.355164,613.758972,380.50061,1963.956787,368.320496,275.790558,2700.746826,991.97821,795.229309,2392.403564,656.908752,256.007568,544.746582,755.182495,219.687469,467.328674,912.178162,560.911987,2578.061035,221.192856,122.849251,464.511108,237.715012,751.466064,441.890625,305.705048,488.326874,2380.639648,254.29776,93.970795
2014-08-05,263.789337,616.730591,382.203827,2022.034912,366.023682,276.710236,2711.778564,1005.351807,801.879395,2371.798828,661.891052,255.003052,544.746582,764.265869,220.617676,467.428406,910.010803,582.385315,2595.530029,228.236908,123.035332,463.756714,238.574722,762.668762,451.63266,307.703125,497.81012,2376.494385,254.668457,94.334557
2014-08-06,265.124573,623.453186,372.957764,2009.696777,359.13327,275.943848,2685.370361,996.596252,791.708557,2383.133789,664.194031,248.368576,542.042236,779.631165,214.818665,465.309021,906.804443,585.605164,2571.102783,223.67218,124.337784,465.713379,234.411301,751.268677,442.434418,302.108521,487.574432,2364.105957,255.456192,93.113373
2014-08-07,262.998047,616.048523,370.962524,2007.867065,357.764893,277.898163,2690.593506,990.005798,793.908936,2388.594971,659.963867,248.085327,540.419617,766.513062,214.539612,468.475616,904.941162,590.340271,2580.834473,225.644348,125.082039,466.467773,235.425598,749.2453,437.291473,298.312195,492.270874,2327.175537,256.128113,92.22995
2014-08-08,259.190063,602.603271,361.327118,1990.368774,365.241791,271.996857,2714.610107,987.40802,778.75061,2404.982666,659.869934,246.737106,526.75061,759.054138,216.090286,465.334015,881.122864,581.98291,2548.233154,222.122742,122.849251,462.247955,233.310074,749.442688,428.242126,294.715668,476.407501,2332.639893,253.834396,90.307228
2014-08-11,267.003876,598.170227,366.777466,1997.734009,367.685242,274.142822,2655.154053,1018.629211,776.110046,2419.838867,654.464661,247.192184,530.880798,779.314575,215.501465,474.285126,892.696655,619.531738,2593.339844,221.417755,122.105003,462.365845,233.063766,753.440063,442.484375,300.160431,474.058777,2325.809326,251.888245,92.463799
2014-08-12,268.78418,598.511047,371.400513,2007.257202,361.527802,279.23941,2667.455566,1073.520264,789.36145,2412.642822,658.92981,251.277466,536.338684,780.002014,215.19075,481.116882,908.666931,620.076233,2594.897217,228.518433,122.802757,464.181061,234.672134,773.723328,468.692719,316.694458,480.262177,2330.4729,251.888245,94.473129
2014-08-13,271.355835,599.534119,363.80899,2010.212646,359.963989,270.34906,2671.799805,1097.766846,794.446838,2395.976074,675.333801,249.252289,529.455017,784.952881,221.051147,477.551422,900.410706,622.79895,2581.418457,226.433853,122.523659,466.774231,228.808594,789.861084,467.456238,318.942291,473.881104,2350.445557,254.36731,94.429825
2014-08-14,269.427124,601.580261,367.604736,2003.128906,357.276245,273.299744,2687.078857,1081.939209,807.551514,2331.444824,671.244507,253.647217,537.715271,785.967346,221.237198,475.132843,918.03833,625.687256,2596.69751,231.026474,123.779602,472.384979,228.146881,803.481873,479.275452,331.38031,479.731018,2352.0,252.861343,93.581062
2014-08-18,270.960205,604.356995,383.371735,2010.353394,367.831818,278.741211,2707.483154,1070.634155,813.908325,2329.959229,681.162109,262.616547,541.698059,776.08667,217.516296,482.263824,939.199036,627.841675,2634.700439,243.340302,125.035522,477.736359,233.797913,804.222168,498.362701,348.863434,484.250793,2342.484863,253.764923,96.828896
2014-08-19,282.9776,599.534119,387.021515,2059.752686,368.369354,282.764801,2757.46875,1044.126709,805.937866,2359.021484,675.991638,264.882446,557.628967,774.484131,216.369354,488.946014,949.023193,650.853943,2677.422852,245.255753,127.035721,475.591095,235.681595,798.990967,513.049744,357.205353,482.211853,2297.169922,253.162476,100.033424
2014-08-20,290.049561,596.513855,383.5177,2062.332764,365.583893,281.002075,2819.511963,1031.715332,802.466125,2363.850098,669.223389,264.788055,558.268127,774.789429,213.95079,497.174072,940.31427,642.993835,2668.858887,238.831345,127.59391,470.640472,233.097549,836.102783,506.027588,358.753876,483.409027,2295.379639,255.456192,100.968803
2014-08-21,293.066223,597.488159,388.043488,2127.307129,364.288116,279.545929,2771.185791,1024.643066,813.321533,2374.713623,667.625366,265.096802,558.956482,772.706116,214.415894,506.698639,949.236877,651.611572,2676.304199,240.071411,126.570557,469.060974,238.386337,846.812073,506.967194,358.004608,475.564697,2291.140137,255.062332,99.53109
2014-08-22,294.055359,594.662659,391.595886,2123.272705,358.496399,273.836182,2759.226318,1005.111511,827.942017,2350.061523,662.125977,263.963837,560.18573,785.421204,213.144272,514.527832,952.090332,657.293579,2681.26709,240.550674,124.802956,470.546143,243.776566,845.676941,505.879639,361.850891,476.451233,2319.120361,258.051117,101.124695
2014-08-25,289.851746,589.498901,386.875519,2114.968994,362.324799,274.79422,2815.606934,1015.887329,824.812622,2394.304688,674.111694,259.955048,557.628967,789.838196,216.648422,521.160095,944.496826,665.911316,2727.250244,241.620895,123.221375,469.768188,242.375885,842.271729,502.714935,362.650116,453.630005,2375.175537,257.379211,99.998787
2014-08-26,294.599365,592.373047,387.118835,2118.018066,361.244995,273.338043,2821.952393,1021.698975,823.932373,2380.470459,683.559265,259.217651,552.564514,789.641846,218.229813,526.969604,931.921509,662.904663,2701.071533,235.61911,121.918953,468.683777,240.835144,853.622375,507.264069,364.398438,465.284302,2386.763428,255.363571,98.335892
2014-08-27,284.95578,601.09314,387.994781,2138.800781,362.226624,274.44931,2853.828369,1028.433838,818.162415,2418.678467,690.562561,264.52182,566.872742,792.292114,218.50885,518.566956,931.019897,661.15271,2706.985107,241.057922,120.476936,468.825226,241.786636,850.612,515.868591,371.341736,463.379272,2397.974609,258.398621,99.401176
2014-08-28,279.763062,608.108093,386.680847,2120.223389,362.913818,273.146454,2881.115723,1033.292969,824.372559,2421.696045,696.814026,267.199432,574.002319,783.840454,220.24559,516.622192,946.104736,666.148071,2721.450439,245.227875,120.290878,471.135529,237.676346,843.456177,518.637451,377.335968,455.136841,2378.425537,261.989777,99.020103
2014-09-01,283.274323,613.417908,394.564362,2123.178711,369.049072,280.005768,2910.452637,1020.97699,823.003296,2561.994141,695.779846,274.460754,595.784241,785.890564,217.237274,523.129883,977.492004,664.703979,2849.637695,247.70723,123.081856,478.160706,241.825272,831.167786,514.137268,376.736542,464.265747,2390.343506,262.151917,103.341896
2014-09-02,285.598663,608.205505,397.873474,2118.721924,384.706299,278.702881,2924.560303,1026.942749,839.579773,2601.363037,689.904541,273.096466,603.30719,787.668457,220.027924,527.543091,976.999329,661.128967,2846.999023,250.553375,123.035332,482.757751,243.626831,851.944519,510.725677,371.79129,460.144073,2392.086182,259.765533,105.498459
2014-09-03,285.845947,609.959229,402.545197,2091.512451,395.749786,288.167969,2923.876709,1021.506409,837.77063,2576.896729,689.622498,271.095825,605.372253,814.504883,216.40004,527.518066,990.253235,668.941772,2844.164307,246.834,123.128365,486.081726,241.641724,851.993835,516.907166,378.285034,465.949402,2450.685059,267.550171,108.28727
2014-09-04,286.093231,615.122986,405.513641,2159.536133,397.909424,289.739105,2929.051025,1039.354614,833.125244,2623.925537,692.2547,269.723083,599.963684,808.714905,217.392609,528.241272,984.583435,668.492004,2835.807373,246.608292,126.050606,482.85202,240.337646,853.425049,507.215088,370.042969,451.325928,2434.527832,267.179504,107.299919
2014-09-05,286.291016,630.322144,404.637756,2191.014648,393.19751,284.527588,2905.961914,1015.781006,830.044678,2567.286865,689.857544,265.791687,603.159668,813.567139,217.237274,536.39447,997.130859,666.787354,2819.19165,249.369995,126.426453,483.370667,242.984451,846.66394,500.785706,373.439697,454.649475,2446.634033,269.658508,105.94017
2014-09-08,296.280792,656.969055,409.406769,2215.503174,395.798889,287.018402,2931.150146,1013.953003,844.958557,2583.024902,701.232239,269.199097,610.485901,824.047058,219.253036,537.366882,1007.327087,661.768188,2850.761719,256.301636,125.204918,489.146393,247.698471,854.806824,504.890045,372.440643,458.194397,2483.422852,274.130005,107.421181
2014-09-09,291.879364,647.956787,408.14151,2181.632324,398.596558,291.770081,2931.5896,1011.643616,846.327759,2552.70874,704.475342,265.680267,623.761597,814.984741,221.795319,535.496826,995.736694,665.059082,2845.19043,252.948288,125.956642,487.189758,248.007568,848.983521,511.566315,383.579926,459.523651,2478.006104,272.207031,108.391197
2014-09-10,289.505585,636.995911,406.146301,2206.16748,400.314453,286.520203,2928.51416,996.248718,838.161743,2490.405518,703.723328,269.748566,621.696472,800.001404,217.702362,531.158447,983.096436,655.541687,2844.555176,250.948181,127.647957,479.03299,246.616562,848.489929,510.62674,380.882538,461.118927,2452.521973,269.959717,107.551094
2014-09-11,289.950653,639.626587,407.119568,2197.207031,398.203857,276.403656,2900.299805,999.172546,836.059143,2526.292725,710.209717,268.804474,617.9104,803.392395,217.640961,531.108582,989.202881,651.25647,2850.761719,242.162979,129.245331,480.329559,251.291962,813.537842,508.450592,386.626984,458.81485,2445.785889,266.136902,108.269951
2014-09-12,290.148468,653.315369,405.805664,2201.241943,405.566193,274.334412,2890.829834,1010.093384,836.499146,2559.8125,711.619812,268.641113,620.909851,800.928772,220.679077,533.128174,978.300537,657.672424,2904.030518,242.050491,126.943237,478.891541,253.629639,796.828125,510.824646,387.875793,458.239075,2454.971191,266.322266,109.621056
2014-09-15,287.824127,643.913513,400.793274,2186.69873,403.89743,269.774261,2906.108398,994.168884,840.802246,2600.712646,709.551758,266.401611,612.108521,794.51593,218.074463,522.307068,966.868408,648.746887,2895.624756,237.623154,128.493607,472.832886,253.504044,786.495728,506.621338,380.632782,449.819,2410.598877,263.101837,104.156013
2014-09-16,276.400177,631.685974,388.189453,2158.69165,405.026337,263.796356,2937.740234,980.216492,831.413818,2591.75293,712.512878,262.006622,607.929077,797.48291,219.004669,513.20636,939.914612,650.427856,2884.140381,230.544388,127.413048,462.271515,247.650177,788.918213,494.110413,357.355225,434.310028,2406.971924,259.232727,99.860207
2014-09-17,278.675049,629.299011,387.70282,2172.202637,406.449677,260.462494,3011.693848,979.206238,827.74646,2636.924561,709.645569,262.487213,609.453308,815.769836,219.997208,509.241882,942.238281,654.618286,2904.959229,230.233871,127.647957,465.831268,247.490768,783.381226,501.280518,365.197632,442.020325,2438.579102,262.893311,101.531769
2014-09-18,290.643036,643.134033,394.418396,2247.591309,408.167572,264.332825,3112.153564,1014.086792,837.966064,2783.815186,705.50946,268.710052,618.4021,806.936951,222.385101,522.33197,975.846924,659.021912,2976.945313,233.702637,128.352676,473.61084,252.967941,796.135925,519.825012,377.036224,449.110199,2483.988037,269.19516,102.882866
2014-09-19,281.493958,651.123291,396.656891,2261.524902,407.235016,265.060913,3142.07666,1025.056274,840.997803,2740.082275,693.335815,269.585205,619.434753,807.274536,222.911591,530.111267,951.309631,651.209106,3015.26001,228.429276,128.352676,468.943115,248.113861,797.767395,513.296631,367.695251,452.345398,2551.254395,271.836395,100.864876
2014-09-22,282.483063,637.73938,397.338196,2263.776367,407.480408,262.953278,3136.023438,1035.063843,837.868347,2785.347412,697.612976,270.761658,631.333618,796.260681,229.857559,520.711304,950.380188,649.386108,2993.952148,236.382019,128.58757,467.292877,251.345093,788.374329,533.47345,378.934387,443.92627,2563.077637,269.936554,102.623032
2014-09-23,270.465668,620.643066,388.676086,2245.574219,399.087341,256.400513,3132.216064,1025.874268,829.946838,2772.023193,698.317993,264.092255,620.27063,787.940674,230.012894,519.788757,927.457458,638.235107,2995.955811,229.810883,128.305695,455.505646,246.901535,771.466797,512.110107,361.900848,430.808746,2533.212891,269.797516,100.942825
2014-09-24,265.124573,625.137024,386.145569,2216.582275,396.43692,269.276123,3155.842041,1015.578247,835.081116,2738.689697,718.341064,260.341156,612.649353,795.923035,233.640762,517.021179,908.032043,643.443665,3003.530762,233.251678,127.554001,454.93988,240.279694,771.565674,507.314056,353.808655,419.465118,2490.394775,274.01416,98.448479
2014-09-25,265.66861,606.624146,368.237396,2204.243896,399.332764,265.597351,3235.263184,1017.93573,832.489624,2724.530029,713.96991,251.801483,599.619507,805.573425,233.392395,512.882202,897.776611,639.703003,2990.335693,225.411514,127.78891,438.202026,229.745605,765.089417,498.016815,342.36969,407.634064,2550.877197,270.237732,94.473129
2014-09-26,276.053986,614.195374,379.283997,2192.703369,397.614899,266.708618,3150.716553,998.583679,852.048828,2689.153564,707.107483,253.72374,613.976868,802.858459,230.539398,509.765472,914.661743,659.897888,2966.682373,232.49025,128.681549,440.182251,235.981033,798.014465,505.829651,354.807678,420.263245,2527.513184,271.55838,99.35788
2014-09-29,277.636536,611.704224,375.877563,2161.459473,395.651611,262.761688,3131.190918,991.367065,845.154175,2658.977051,701.890198,250.187912,612.452698,818.103516,227.222229,499.792084,909.271057,655.707397,2940.634766,229.867584,130.748734,439.781525,236.4254,824.80957,505.137939,351.061279,413.483093,2607.733154,274.755615,98.483124
2014-09-30,274.916534,614.879272,367.702087,2203.915527,396.82962,261.612061,3151.107178,1012.873169,852.293274,2638.874512,701.138123,246.37738,608.863342,817.350647,229.919891,505.377197,903.074402,645.053589,2995.125244,230.741501,127.131157,445.72226,235.927917,847.649475,497.226166,345.067078,407.057373,2579.658691,276.331055,96.742287
2014-10-01,271.603088,617.028381,370.670532,2194.814697,395.749786,263.681305,3124.69873,1010.660217,849.017151,2673.090088,691.032593,245.209473,591.408264,839.062622,225.764572,504.205292,895.701233,658.430054,2901.831299,227.103592,127.647957,436.976166,234.058746,850.764038,497.226166,342.669403,397.663422,2614.987305,285.227753,96.672997
2014-10-07,257.014099,614.781494,364.344299,2186.464111,396.04425,260.884003,3025.459229,979.242432,843.344849,2610.740967,690.28064,245.492737,589.638123,835.376709,224.989731,501.961273,876.554688,643.562012,2872.313477,223.973236,129.198318,436.905396,228.919662,827.429688,499.352264,342.71933,390.794922,2574.948486,286.293518,95.590385
2014-10-08,258.15155,621.229248,368.529327,2201.617188,392.264984,261.612061,2893.367676,975.200806,849.457153,2603.080811,690.28064,248.849167,612.403503,796.097595,226.943161,499.567719,896.878784,649.954285,2883.504883,229.134018,129.339279,441.856079,232.976822,791.736084,504.39624,339.422516,404.531921,2526.100586,274.755615,96.040749
2014-10-09,266.06424,639.986267,377.094147,2225.917725,396.82962,263.106537,2919.093018,1001.326233,868.576355,2617.379883,695.121887,255.414658,613.534424,795.083862,226.508774,510.239227,919.990295,647.515808,2934.623535,231.728806,129.62117,450.107117,239.589005,805.232422,514.236267,343.568512,413.882172,2549.417236,272.485107,100.137367
2014-10-10,255.926086,648.143677,369.113312,2203.540283,385.098938,256.400513,2928.807129,968.513123,847.843567,2639.013672,677.589905,250.625992,612.944397,848.167725,219.004669,500.939026,904.62384,624.266724,2898.166016,228.147583,127.694923,452.771027,236.79248,809.582886,486.940338,324.28714,397.219727,2524.026611,270.863281,99.13269
2014-10-13,257.508636,641.256287,376.12088,2206.026611,384.509979,261.305542,2877.307861,980.09613,856.987488,2668.355225,674.910767,253.466888,624.695801,860.054016,217.423294,503.133179,895.763428,601.396545,2901.782471,229.444534,126.849281,451.615845,239.690445,794.504517,490.895721,321.689636,405.728119,2562.842041,270.793793,101.419174
2014-10-14,256.519531,631.53595,386.486237,2261.24292,391.136078,263.834656,2868.716553,965.998535,849.603882,2652.477295,687.084412,253.492401,639.348267,854.645264,215.53215,504.155426,892.603333,603.740417,2894.940674,226.540085,127.647957,453.148193,243.588181,795.246094,482.835999,316.694458,404.265869,2543.387207,268.893951,101.514442
2014-10-15,256.519531,631.53595,386.486237,2261.24292,391.136078,263.834656,2868.716553,965.998535,849.603882,2652.477295,687.084412,253.492401,639.348267,854.645264,215.53215,504.155426,892.603333,603.740417,2894.940674,226.540085,127.647957,453.148193,243.588181,795.246094,482.835999,316.694458,404.265869,2543.387207,268.893951,101.514442
2014-10-16,249.843216,612.632263,383.371735,2217.004395,381.025116,267.360046,2838.744873,943.67334,840.215454,2592.26416,686.708252,251.260483,635.168884,869.708496,218.725601,493.359222,881.357178,577.129456,2872.802246,223.917374,125.721733,439.592865,238.178665,787.880005,478.483765,304.056641,389.820038,2523.745117,265.048004,101.886856
2014-10-17,247.469391,624.453125,391.206604,2226.949707,388.927399,269.429413,2855.097412,959.214417,865.789124,2671.419189,683.089172,258.452911,650.362183,867.065308,219.469772,499.318359,899.976624,593.749451,2876.418701,224.057831,125.956642,442.327545,243.65097,788.868713,470.522003,309.401489,396.821564,2303.339844,262.175079,103.584396
2014-10-20,255.926086,632.317444,406.535614,2262.134521,394.326416,276.441986,2894.686035,979.807434,875.079773,2726.944092,692.348755,263.843933,654.541565,857.649109,218.3535,500.639862,926.031616,596.566833,2938.924316,236.240738,126.896248,440.606598,248.055893,793.565186,489.066467,314.34671,398.947998,2283.038574,257.796234,106.329903
2014-10-21,259.041687,629.923889,411.693939,2264.245361,403.308441,272.111816,2894.588135,982.838745,876.155579,2780.983643,703.958313,270.812592,666.932251,849.144653,217.950729,505.626526,936.596619,581.935547,3006.414307,230.17804,131.406479,438.084167,249.664246,787.978821,496.187592,316.045074,403.9552,2292.553223,265.627167,108.096725
2014-10-22,265.223511,626.944336,412.715881,2341.980225,401.885071,270.54068,2966.003662,991.595764,874.052856,2893.194092,711.14978,269.654144,673.176758,853.756958,216.524689,530.734558,960.827087,596.945618,3109.823975,225.63739,131.077591,446.005157,248.794861,797.816833,513.742432,322.139221,405.107697,2310.40625,269.542694,107.620384
2014-10-27,260.376984,635.394714,414.711121,2360.932617,405.615326,272.648285,3031.854004,997.080688,877.377991,2866.035156,678.623901,269.92038,687.140808,855.635986,216.55542,542.702637,970.920837,594.767517,3098.339844,222.648315,133.332687,444.001343,250.635086,795.493286,498.115784,318.043152,400.410248,2315.964844,257.008514,111.46582
